report_begin_date,report_end_date,report_date,published_Date,market_type,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,grp,trans_Mode,commodity,district,origin,variety,properties,package,organic,environment,import/Export,asw_Flag,asw_date,season,package_count,1 lb units,ttd 10000 lb units,adjustments
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,7730.0,309200.0,1082.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,2500.0,70000.0,34.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Chinese Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,NAPA,,30 lb cartons,No,,D (domestic),,,2025.0,5000.0,150000.0,43.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Chinese Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,NAPA,,50 lb cartons,No,,D (domestic),,,2025.0,2000.0,100000.0,67.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,1200.0,13200.0,13.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,1000.0,21000.0,2.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,1500.0,16500.0,13.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,No,,D (domestic),,,2025.0,1000.0,11000.0,2.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,PLAIN,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2024.0,50.0,1050.0,284.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,RED TYPE,,45 lb cartons,Yes,,D (domestic),,,2025.0,800.0,36000.0,16.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,RED TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,7040.0,316800.0,135.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,RED TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,800.0,36000.0,135.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,ROUND GREEN TYPE,,45 lb cartons,Yes,,D (domestic),,,2025.0,1800.0,81000.0,68.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,ROUND GREEN TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,11880.0,534600.0,416.0,
12/19/2025,12/21/2025,12/22/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/22/2025 13:04:59,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,ROUND GREEN TYPE,,45 lb cartons,Yes,,D (domestic),,,2025.0,1200.0,54000.0,68.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 12s,Yes,,D (domestic),,,2025.0,300.0,1200.0,3.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Anise,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons bunched 24s,Yes,,D (domestic),,,2025.0,300.0,2400.0,4.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Artichokes,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons,No,,D (domestic),,,2025.0,600.0,13800.0,1764.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Artichokes,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,4500.0,103500.0,60.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Artichokes,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,6000.0,138000.0,807.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,,,20 lb cartons loose,No,,D (domestic),,,2025.0,14800.0,296000.0,586.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,40 lb cartons,No,,D (domestic),,,2025.0,6500.0,260000.0,132.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,Yes,,D (domestic),,,2025.0,6000.0,240000.0,90.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Romaine",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,16100.0,644000.0,988.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,,,40 lb cartons,No,,D (domestic),,,2025.0,3800.0,152000.0,537.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Romaine",COACHELLA VALLEY CALIFORNIA,California-South,HEARTS,,40 lb cartons,No,,D (domestic),,,2025.0,1600.0,64000.0,378.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Green Leaf",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons 24s,No,,D (domestic),,,2025.0,1200.0,24000.0,87.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Green Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,2700.0,54000.0,166.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Iceberg",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,Yes,,D (domestic),,,2025.0,2000.0,100000.0,34.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Iceberg",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,5200.0,260000.0,400.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Iceberg",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,8040.0,402000.0,959.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Red Leaf",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons 24s,No,,D (domestic),,,2025.0,700.0,14000.0,43.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,8728.0,244384.0,6205.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,RED,1/2 cartons,No,,D (domestic),,,2025.0,5430.0,81450.0,1309.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Spinach,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons bunched,No,,D (domestic),,,2025.0,3500.0,70000.0,120.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Greens, Kale",IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,,Yes,,D (domestic),,,2025.0,800.0,,,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Greens, Kale",OXNARD DISTRICT CALIFORNIA,California-South,,,various containers bunched/loose,No,,D (domestic),,,2025.0,100.0,2500.0,140.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Lettuce, Boston",COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,70.0,1400.0,9.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Leeks,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons/crates bunched,No,,D (domestic),,,2025.0,1410.0,28200.0,778.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CURLY,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,1600.0,17600.0,16.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Parsley,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,PLAIN,,cartons/crates/baskets bunched,Yes,,D (domestic),,,2025.0,2000.0,22000.0,10.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,CURLY,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,50.0,1050.0,37.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Parsley,OXNARD DISTRICT CALIFORNIA,California-South,PLAIN,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,50.0,1050.0,43.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,"Peppers, Bell Type",COACHELLA VALLEY CALIFORNIA,California-South,,GREEN,1 1/9 bushel cartons/crates,No,,D (domestic),,,2025.0,1000.0,28000.0,10547.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,Yes,,D (domestic),,,2025.0,224.0,13440.0,57.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,42752.0,2565120.0,6080.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,350.0,9800.0,27.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,OXNARD DISTRICT CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,6230.0,174440.0,440.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cilantro,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates/baskets bunched 30s,Yes,,D (domestic),,,2025.0,3500.0,38500.0,23.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cilantro,OXNARD DISTRICT CALIFORNIA,California-South,,,1 1/9 bushel cartons/crates bunched,No,,D (domestic),,,2025.0,150.0,3150.0,1127.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons/crates,Yes,,D (domestic),,,2025.0,5000.0,300000.0,60.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,3500.0,98000.0,20.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,cartons/crates,No,,D (domestic),,,2025.0,768.0,46080.0,38916.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,SALINAS-WATSONVILLE CALIFORNIA,California-Central,HEARTS,,cartons film bags,Yes,,D (domestic),,,2025.0,1005.0,28140.0,1779.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons/crates,No,,D (domestic),,,2025.0,6500.0,390000.0,668.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,COACHELLA VALLEY CALIFORNIA,California-South,HEARTS,,cartons film bags,No,,D (domestic),,,2025.0,560.0,15680.0,35.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,ROUND GREEN TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,1680.0,75600.0,362.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cauliflower,SANTA MARIA CALIFORNIA,California-Central,,,cartons film wrapped,No,,D (domestic),,,2025.0,11400.0,285000.0,3963.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,Yes,,D (domestic),,,2025.0,2000.0,50000.0,40.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cauliflower,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons film wrapped,No,,D (domestic),,,2025.0,4768.0,119200.0,154.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cauliflower,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons film wrapped,No,,D (domestic),,,2025.0,6000.0,150000.0,284.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Celery,SANTA MARIA CALIFORNIA,California-Central,,,cartons/crates,No,,D (domestic),,,2025.0,7300.0,438000.0,7753.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,,,cartons,No,,D (domestic),,,2025.0,1000.0,23000.0,69.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,COACHELLA VALLEY CALIFORNIA,California-South,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,3500.0,70000.0,127.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Brussels Sprouts,SALINAS-WATSONVILLE CALIFORNIA,California-Central,,,25 lb cartons,No,,D (domestic),,,2025.0,25256.0,631400.0,5800.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,RED TYPE,,45 lb cartons,Yes,,D (domestic),,,2025.0,1600.0,72000.0,13.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,RED TYPE,,45 lb cartons,No,,D (domestic),,,2025.0,840.0,37800.0,100.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Cabbage,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,ROUND GREEN TYPE,,45 lb cartons,Yes,,D (domestic),,,2025.0,2400.0,108000.0,55.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,SANTA MARIA CALIFORNIA,California-Central,,,cartons/crates,No,,D (domestic),,,2025.0,1200.0,27600.0,82.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,,,cartons,No,,D (domestic),,,2025.0,6000.0,138000.0,94.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,20 lb cartons loose,No,,D (domestic),,,2025.0,2500.0,50000.0,58.0,
12/18/2025,12/18/2025,12/19/2025,,Movement,3119,EL_FV170,"EL CENTRO, CA TRUCK AIR, AND BOAT Daily Movement Report",,,,Report Details,12/19/2025 13:40:54,Specialty Crops,Truck,Broccoli,IMPERIAL VALLEY CALIFORNIA,California-Imperial Val,CROWN CUT,,cartons,Yes,,D (domestic),,,2025.0,2000.0,46000.0,9.0,
